Time,RadioId,NodeId,NodeRSSI,Battery,Celsius
2020-04-25 00:00:54.454000+00:00,1,435,-86,4.157,29
2020-04-25 00:00:54.455000+00:00,3,435,-69,4.157,29
2020-04-25 00:06:58.739000+00:00,4,415,-95,4.157,19
2020-04-25 00:06:58.741000+00:00,3,415,-91,4.157,19
2020-04-25 00:10:54.415000+00:00,4,435,-83,4.157,28
2020-04-25 00:10:54.417000+00:00,1,435,-86,4.157,28
2020-04-25 00:10:54.418000+00:00,3,435,-69,4.157,28
2020-04-25 00:16:58.691000+00:00,3,415,-91,4.157,17
2020-04-25 00:16:58.692000+00:00,4,415,-95,4.157,17
2020-04-25 00:20:54.378000+00:00,4,435,-75,4.157,27
2020-04-25 00:20:54.379000+00:00,1,435,-86,4.157,27
2020-04-25 00:20:54.380000+00:00,3,435,-69,4.157,27
2020-04-25 00:26:58.641000+00:00,3,415,-91,4.157,17
2020-04-25 00:26:58.643000+00:00,4,415,-94,4.157,17
2020-04-25 00:30:54.340000+00:00,3,435,-69,4.157,26
2020-04-25 00:30:54.341000+00:00,4,435,-83,4.157,26
2020-04-25 00:36:58.594000+00:00,3,415,-91,4.157,15
2020-04-25 00:36:58.595000+00:00,4,415,-93,4.157,15
2020-04-25 00:40:54.302000+00:00,3,435,-69,4.157,25
2020-04-25 00:40:54.303000+00:00,1,435,-85,4.157,25
2020-04-25 00:40:54.304000+00:00,4,435,-82,4.157,25
2020-04-25 00:46:58.545000+00:00,3,415,-91,4.157,14
2020-04-25 00:50:54.265000+00:00,3,435,-69,4.157,25
2020-04-25 00:50:54.267000+00:00,4,435,-83,4.157,25
2020-04-25 00:56:58.498000+00:00,3,415,-91,4.141,14
2020-04-25 01:00:54.228000+00:00,4,435,-83,4.157,25
2020-04-25 01:00:54.229000+00:00,1,435,-86,4.157,25
2020-04-25 01:06:58.451000+00:00,4,415,-94,4.141,14
2020-04-25 01:06:58.453000+00:00,3,415,-91,4.141,14
2020-04-25 01:10:54.192000+00:00,3,435,-69,4.141,25
2020-04-25 01:10:54.193000+00:00,4,435,-83,4.141,25
2020-04-25 01:10:54.195000+00:00,1,435,-85,4.141,25
2020-04-25 01:16:58.406000+00:00,4,415,-81,4.141,13
2020-04-25 01:16:58.407000+00:00,3,415,-91,4.141,13
2020-04-25 01:20:54.155000+00:00,4,435,-84,4.141,24
2020-04-25 01:20:54.157000+00:00,3,435,-69,4.141,24
2020-04-25 01:20:54.158000+00:00,1,435,-85,4.141,24
2020-04-25 01:26:58.359000+00:00,4,415,-94,4.141,13
2020-04-25 01:26:58.360000+00:00,3,415,-91,4.141,13
2020-04-25 01:30:54.120000+00:00,3,435,-69,4.141,24
2020-04-25 01:30:54.121000+00:00,1,435,-84,4.141,24
2020-04-25 01:30:54.122000+00:00,4,435,-83,4.141,24
2020-04-25 01:36:58.312000+00:00,4,415,-94,4.141,13
2020-04-25 01:36:58.318000+00:00,3,415,-90,4.141,13
2020-04-25 01:40:54.084000+00:00,3,435,-69,4.141,24
2020-04-25 01:40:54.085000+00:00,1,435,-84,4.141,24
2020-04-25 01:40:54.087000+00:00,4,435,-83,4.141,24
2020-04-25 01:46:58.266000+00:00,4,415,-94,4.141,12
2020-04-25 01:46:58.268000+00:00,3,415,-91,4.141,12
2020-04-25 01:50:54.049000+00:00,4,435,-83,4.141,23
2020-04-25 01:50:54.050000+00:00,1,435,-85,4.141,23
2020-04-25 01:56:58.221000+00:00,4,415,-64,4.141,12
2020-04-25 01:56:58.222000+00:00,3,415,-91,4.141,12
2020-04-25 02:00:54.012000+00:00,3,435,-69,4.141,23
2020-04-25 02:00:54.013000+00:00,1,435,-85,4.141,23
2020-04-25 02:00:54.015000+00:00,4,435,-82,4.141,23
2020-04-25 02:06:58.175000+00:00,3,415,-91,4.141,12
2020-04-25 02:06:58.176000+00:00,4,415,-94,4.141,12
2020-04-25 02:10:53.977000+00:00,1,435,-85,4.141,23
2020-04-25 02:10:53.978000+00:00,3,435,-69,4.141,23
2020-04-25 02:10:53.979000+00:00,4,435,-83,4.141,23
2020-04-25 02:16:58.128000+00:00,4,415,-92,4.141,12
2020-04-25 02:16:58.130000+00:00,3,415,-91,4.141,12
2020-04-25 02:20:53.943000+00:00,3,435,-69,4.141,23
2020-04-25 02:20:53.944000+00:00,1,435,-85,4.141,23
2020-04-25 02:20:53.944000+00:00,4,435,-82,4.141,23
2020-04-25 02:30:53.908000+00:00,1,435,-85,4.141,22
2020-04-25 02:30:53.909000+00:00,4,435,-83,4.141,22
2020-04-25 02:30:53.910000+00:00,3,435,-69,4.141,22
2020-04-25 02:36:58.038000+00:00,3,415,-91,4.125,11
2020-04-25 02:40:53.872000+00:00,1,435,-85,4.141,22
2020-04-25 02:40:53.873000+00:00,4,435,-83,4.141,22
2020-04-25 02:40:53.874000+00:00,3,435,-69,4.141,22
2020-04-25 02:46:57.993000+00:00,3,415,-91,4.125,11
2020-04-25 02:46:57.994000+00:00,4,415,-93,4.125,11
2020-04-25 02:50:53.838000+00:00,3,435,-69,4.141,22
2020-04-25 02:50:53.840000+00:00,4,435,-83,4.141,22
2020-04-25 02:50:53.841000+00:00,1,435,-86,4.141,22
2020-04-25 02:56:57.948000+00:00,3,415,-91,4.125,11
2020-04-25 02:56:57.949000+00:00,4,415,-92,4.125,11
2020-04-25 03:00:53.803000+00:00,1,435,-85,4.141,22
2020-04-25 03:00:53.804000+00:00,4,435,-83,4.141,22
2020-04-25 03:00:53.806000+00:00,3,435,-68,4.141,22
2020-04-25 03:06:57.903000+00:00,3,415,-91,4.125,11
2020-04-25 03:06:57.904000+00:00,4,415,-93,4.125,11
2020-04-25 03:10:53.768000+00:00,3,435,-69,4.141,22
2020-04-25 03:10:53.769000+00:00,4,435,-82,4.141,22
2020-04-25 03:16:57.857000+00:00,4,415,-91,4.125,11
2020-04-25 03:16:57.859000+00:00,3,415,-91,4.125,11
2020-04-25 03:20:53.734000+00:00,1,435,-85,4.141,22
2020-04-25 03:20:53.736000+00:00,3,435,-68,4.141,22
2020-04-25 03:20:53.737000+00:00,4,435,-84,4.141,22
2020-04-25 03:26:59.526000+00:00,3,415,-91,4.125,11
2020-04-25 03:26:59.535000+00:00,4,415,-64,4.125,11
2020-04-25 03:30:55.403000+00:00,3,435,-69,4.141,21
2020-04-25 03:30:55.405000+00:00,1,435,-85,4.141,21
2020-04-25 03:30:55.407000+00:00,4,435,-82,4.141,21
2020-04-25 03:36:59.471000+00:00,3,415,-91,4.125,11
2020-04-25 03:36:59.473000+00:00,4,415,-93,4.125,11
2020-04-25 03:40:55.369000+00:00,1,435,-86,4.141,21
2020-04-25 03:40:55.370000+00:00,4,435,-83,4.141,21
2020-04-25 03:46:59.426000+00:00,3,415,-90,4.125,11
2020-04-25 03:46:59.428000+00:00,4,415,-64,4.125,11
2020-04-25 03:50:55.336000+00:00,4,435,-83,4.125,21
2020-04-25 03:50:55.337000+00:00,3,435,-69,4.125,21
2020-04-25 03:50:55.338000+00:00,1,435,-85,4.125,21
2020-04-25 03:56:59.380000+00:00,3,415,-91,4.125,11
2020-04-25 04:00:55.301000+00:00,1,435,-86,4.125,21
2020-04-25 04:00:55.302000+00:00,3,435,-69,4.125,21
2020-04-25 04:06:59.335000+00:00,3,415,-91,4.125,10
2020-04-25 04:06:59.337000+00:00,4,415,-92,4.125,10
2020-04-25 04:10:55.265000+00:00,4,435,-84,4.125,21
2020-04-25 04:10:55.267000+00:00,1,435,-85,4.125,21
2020-04-25 04:16:59.292000+00:00,3,415,-91,4.125,10
2020-04-25 04:16:59.293000+00:00,4,415,-91,4.125,10
2020-04-25 04:20:55.231000+00:00,1,435,-85,4.125,22
2020-04-25 04:20:55.234000+00:00,3,435,-69,4.125,22
2020-04-25 04:26:59.246000+00:00,3,415,-91,4.125,11
2020-04-25 04:26:59.249000+00:00,4,415,-91,4.125,11
2020-04-25 04:30:55.198000+00:00,3,435,-69,4.125,22
2020-04-25 04:30:55.200000+00:00,1,435,-86,4.125,22
2020-04-25 04:36:59.201000+00:00,3,415,-91,4.125,12
2020-04-25 04:36:59.203000+00:00,4,415,-93,4.125,12
2020-04-25 04:40:55.163000+00:00,1,435,-84,4.125,22
2020-04-25 04:40:55.164000+00:00,3,435,-69,4.125,22
2020-04-25 04:40:55.166000+00:00,4,435,-83,4.125,22
2020-04-25 04:46:59.157000+00:00,4,415,-94,4.125,11
2020-04-25 04:50:55.129000+00:00,1,435,-85,4.125,21
2020-04-25 04:50:55.131000+00:00,4,435,-83,4.125,21
2020-04-25 04:50:55.132000+00:00,3,435,-69,4.125,21
2020-04-25 04:56:59.111000+00:00,3,415,-91,4.125,10
2020-04-25 04:56:59.112000+00:00,4,415,-91,4.125,10
2020-04-25 05:00:55.095000+00:00,4,435,-83,4.125,21
2020-04-25 05:00:55.097000+00:00,3,435,-69,4.125,21
2020-04-25 05:00:55.098000+00:00,1,435,-85,4.125,21
2020-04-25 05:06:59.067000+00:00,3,415,-91,4.125,10
2020-04-25 05:06:59.069000+00:00,4,415,-93,4.125,10
2020-04-25 05:10:55.060000+00:00,3,435,-69,4.125,20
2020-04-25 05:10:55.063000+00:00,1,435,-85,4.125,20
2020-04-25 05:10:55.065000+00:00,4,435,-83,4.125,20
2020-04-25 05:16:59.022000+00:00,3,415,-91,4.1080000000000005,10
2020-04-25 05:16:59.024000+00:00,4,415,-94,4.1080000000000005,10
2020-04-25 05:20:55.028000+00:00,3,435,-69,4.125,20
2020-04-25 05:20:55.029000+00:00,4,435,-83,4.125,20
2020-04-25 05:26:58.979000+00:00,4,415,-94,4.1080000000000005,10
2020-04-25 05:30:54.993000+00:00,4,435,-83,4.125,20
2020-04-25 05:30:54.996000+00:00,3,435,-69,4.125,20
2020-04-25 05:36:58.934000+00:00,3,415,-91,4.1080000000000005,10
2020-04-25 05:36:58.935000+00:00,4,415,-94,4.1080000000000005,10
2020-04-25 05:40:54.960000+00:00,4,435,-83,4.125,21
2020-04-25 05:40:54.962000+00:00,3,435,-69,4.125,21
2020-04-25 05:40:54.964000+00:00,1,435,-85,4.125,21
2020-04-25 05:46:58.890000+00:00,3,415,-91,4.1080000000000005,10
2020-04-25 05:50:54.927000+00:00,4,435,-83,4.125,21
2020-04-25 05:50:54.930000+00:00,1,435,-85,4.125,21
2020-04-25 05:50:54.931000+00:00,3,435,-68,4.125,21
2020-04-25 05:56:58.847000+00:00,4,415,-94,4.1080000000000005,10
2020-04-25 05:56:58.848000+00:00,3,415,-91,4.1080000000000005,10
2020-04-25 06:00:54.894000+00:00,3,435,-69,4.125,20
2020-04-25 06:00:54.895000+00:00,1,435,-86,4.125,20
2020-04-25 06:06:58.801000+00:00,3,415,-91,4.1080000000000005,10
2020-04-25 06:06:58.805000+00:00,4,415,-94,4.1080000000000005,10
2020-04-25 06:10:54.860000+00:00,3,435,-69,4.125,20
2020-04-25 06:10:54.861000+00:00,4,435,-82,4.125,20
2020-04-25 06:10:54.862000+00:00,1,435,-86,4.125,20
2020-04-25 06:16:58.757000+00:00,3,415,-91,4.1080000000000005,10
2020-04-25 06:16:58.759000+00:00,4,415,-93,4.1080000000000005,10
2020-04-25 06:20:54.826000+00:00,1,435,-86,4.125,20
2020-04-25 06:26:58.714000+00:00,3,415,-91,4.1080000000000005,10
2020-04-25 06:26:58.716000+00:00,4,415,-94,4.1080000000000005,10
2020-04-25 06:27:00.722000+00:00,3,415,-91,4.1080000000000005,10
2020-04-25 06:27:00.723000+00:00,4,415,-93,4.1080000000000005,10
2020-04-25 06:30:54.793000+00:00,3,435,-69,4.125,20
2020-04-25 06:30:54.795000+00:00,1,435,-86,4.125,20
2020-04-25 06:37:00.677000+00:00,3,415,-90,4.1080000000000005,10
2020-04-25 06:40:54.760000+00:00,3,435,-68,4.125,20
2020-04-25 06:40:54.762000+00:00,1,435,-85,4.125,20
2020-04-25 06:47:00.633000+00:00,3,415,-91,4.1080000000000005,9
2020-04-25 06:47:00.635000+00:00,4,415,-64,4.1080000000000005,9
2020-04-25 06:50:54.726000+00:00,4,435,-83,4.125,20
2020-04-25 06:50:54.728000+00:00,1,435,-85,4.125,20
2020-04-25 06:57:00.589000+00:00,3,415,-91,4.1080000000000005,9
2020-04-25 06:57:00.591000+00:00,4,415,-93,4.1080000000000005,9
2020-04-25 06:57:08.529000+00:00,4,415,-93,4.1080000000000005,9
2020-04-25 06:57:08.530000+00:00,3,415,-88,4.1080000000000005,9
2020-04-25 07:00:54.694000+00:00,4,435,-83,4.125,20
2020-04-25 07:00:54.695000+00:00,3,435,-69,4.125,20
2020-04-25 07:07:08.486000+00:00,4,415,-91,4.1080000000000005,9
2020-04-25 07:07:08.488000+00:00,3,415,-90,4.1080000000000005,9
2020-04-25 07:10:54.661000+00:00,3,435,-69,4.1080000000000005,20
2020-04-25 07:10:54.663000+00:00,1,435,-84,4.1080000000000005,20
2020-04-25 07:17:08.443000+00:00,4,415,-91,4.1080000000000005,9
2020-04-25 07:17:08.444000+00:00,3,415,-91,4.1080000000000005,9
2020-04-25 07:20:54.627000+00:00,1,435,-85,4.1080000000000005,19
2020-04-25 07:27:08.399000+00:00,3,415,-90,4.1080000000000005,9
2020-04-25 07:30:54.595000+00:00,1,435,-85,4.1080000000000005,20
2020-04-25 07:30:54.596000+00:00,4,435,-82,4.1080000000000005,20
2020-04-25 07:30:54.597000+00:00,3,435,-68,4.1080000000000005,20
2020-04-25 07:37:08.355000+00:00,4,415,-90,4.1080000000000005,10
2020-04-25 07:37:08.356000+00:00,3,415,-91,4.1080000000000005,10
2020-04-25 07:37:24.273000+00:00,4,415,-91,4.1080000000000005,10
2020-04-25 07:40:54.562000+00:00,3,435,-69,4.1080000000000005,20
2020-04-25 07:40:54.564000+00:00,4,435,-83,4.1080000000000005,20
2020-04-25 07:47:24.230000+00:00,4,415,-92,4.1080000000000005,9
2020-04-25 07:47:24.233000+00:00,3,415,-91,4.1080000000000005,9
2020-04-25 07:50:54.529000+00:00,4,435,-83,4.1080000000000005,20
2020-04-25 07:50:54.530000+00:00,3,435,-69,4.1080000000000005,20
2020-04-25 07:50:54.531000+00:00,1,435,-85,4.1080000000000005,20
2020-04-25 07:57:24.190000+00:00,4,415,-93,4.1080000000000005,9
2020-04-25 07:57:24.192000+00:00,1,415,-96,4.1080000000000005,9
2020-04-25 07:57:24.193000+00:00,3,415,-91,4.1080000000000005,9
2020-04-25 08:00:54.496000+00:00,1,435,-85,4.1080000000000005,19
2020-04-25 08:00:54.498000+00:00,3,435,-69,4.1080000000000005,19
2020-04-25 08:07:24.143000+00:00,4,415,-93,4.1080000000000005,9
2020-04-25 08:07:24.144000+00:00,3,415,-91,4.1080000000000005,9
2020-04-25 08:10:54.464000+00:00,1,435,-85,4.1080000000000005,19
2020-04-25 08:10:54.465000+00:00,3,435,-68,4.1080000000000005,19
2020-04-25 08:10:54.467000+00:00,4,435,-82,4.1080000000000005,19
2020-04-25 08:17:24.100000+00:00,3,415,-91,4.1080000000000005,9
2020-04-25 08:20:54.432000+00:00,3,435,-69,4.1080000000000005,19
2020-04-25 08:20:54.433000+00:00,4,435,-82,4.1080000000000005,19
2020-04-25 08:20:54.434000+00:00,1,435,-85,4.1080000000000005,19
2020-04-25 08:26:55.425000+00:00,3,439,-96,4.125,5
2020-04-25 08:27:24.055000+00:00,4,415,-93,4.1080000000000005,8
2020-04-25 08:27:24.058000+00:00,3,415,-91,4.1080000000000005,8
2020-04-25 08:30:54.399000+00:00,1,435,-85,4.1080000000000005,19
2020-04-25 08:30:54.401000+00:00,3,435,-69,4.1080000000000005,19
2020-04-25 08:31:01.190000+00:00,4,435,-82,4.1080000000000005,19
2020-04-25 08:31:01.192000+00:00,1,435,-85,4.1080000000000005,19
2020-04-25 08:37:24.014000+00:00,3,415,-91,4.1080000000000005,8
2020-04-25 08:37:24.016000+00:00,4,415,-93,4.1080000000000005,8
2020-04-25 08:41:01.159000+00:00,1,435,-86,4.1080000000000005,19
2020-04-25 08:41:01.160000+00:00,3,435,-69,4.1080000000000005,19
2020-04-25 08:47:23.971000+00:00,3,415,-88,4.1080000000000005,9
2020-04-25 08:47:23.972000+00:00,4,415,-93,4.1080000000000005,9
2020-04-25 08:51:01.127000+00:00,4,435,-83,4.1080000000000005,19
2020-04-25 08:51:01.128000+00:00,1,435,-86,4.1080000000000005,19
2020-04-25 08:51:01.130000+00:00,3,435,-70,4.1080000000000005,19
2020-04-25 08:57:23.928000+00:00,4,415,-94,4.1080000000000005,9
2020-04-25 08:57:23.929000+00:00,3,415,-91,4.1080000000000005,9
2020-04-25 09:01:01.094000+00:00,4,435,-83,4.1080000000000005,20
2020-04-25 09:01:01.095000+00:00,3,435,-69,4.1080000000000005,20
2020-04-25 09:07:23.884000+00:00,3,415,-91,4.1080000000000005,9
2020-04-25 09:07:23.886000+00:00,4,415,-93,4.1080000000000005,9
2020-04-25 09:11:01.060000+00:00,1,435,-87,4.1080000000000005,19
2020-04-25 09:17:23.841000+00:00,3,415,-90,4.1080000000000005,8
2020-04-25 09:17:23.843000+00:00,4,415,-93,4.1080000000000005,8
2020-04-25 09:21:01.029000+00:00,3,435,-68,4.1080000000000005,19
2020-04-25 09:21:01.031000+00:00,1,435,-87,4.1080000000000005,19
2020-04-25 09:21:01.032000+00:00,4,435,-83,4.1080000000000005,19
2020-04-25 09:27:23.797000+00:00,4,415,-93,4.1080000000000005,8
2020-04-25 09:27:23.799000+00:00,3,415,-90,4.1080000000000005,8
2020-04-25 09:31:00.995000+00:00,3,435,-69,4.1080000000000005,19
2020-04-25 09:31:00.997000+00:00,4,435,-82,4.1080000000000005,19
2020-04-25 09:31:00.999000+00:00,1,435,-87,4.1080000000000005,19
2020-04-25 09:37:23.755000+00:00,3,415,-91,4.1080000000000005,9
2020-04-25 09:37:23.756000+00:00,4,415,-93,4.1080000000000005,9
2020-04-25 09:41:00.963000+00:00,1,435,-87,4.1080000000000005,19
2020-04-25 09:41:00.966000+00:00,3,435,-69,4.1080000000000005,19
2020-04-25 09:41:00.971000+00:00,4,435,-83,4.1080000000000005,19
2020-04-25 09:47:23.712000+00:00,3,415,-88,4.1080000000000005,8
2020-04-25 09:47:23.714000+00:00,4,415,-93,4.1080000000000005,8
2020-04-25 09:51:00.931000+00:00,3,435,-69,4.1080000000000005,19
2020-04-25 09:51:00.932000+00:00,1,435,-86,4.1080000000000005,19
2020-04-25 09:57:23.668000+00:00,3,415,-91,4.1080000000000005,9
2020-04-25 09:57:23.670000+00:00,4,415,-93,4.1080000000000005,9
2020-04-25 10:01:00.898000+00:00,1,435,-86,4.1080000000000005,19
2020-04-25 10:01:00.900000+00:00,3,435,-69,4.1080000000000005,19
2020-04-25 10:07:23.624000+00:00,4,415,-93,4.092,9
2020-04-25 10:07:23.626000+00:00,3,415,-91,4.092,9
2020-04-25 10:11:00.866000+00:00,1,435,-86,4.1080000000000005,19
2020-04-25 10:11:00.868000+00:00,4,435,-82,4.1080000000000005,19
2020-04-25 10:17:23.582000+00:00,3,415,-91,4.092,9
2020-04-25 10:21:00.834000+00:00,3,435,-69,4.092,20
2020-04-25 10:21:00.835000+00:00,1,435,-85,4.092,20
2020-04-25 10:27:23.537000+00:00,3,415,-91,4.092,9
2020-04-25 10:27:23.539000+00:00,4,415,-93,4.092,9
2020-04-25 10:31:00.801000+00:00,3,435,-69,4.1080000000000005,20
2020-04-25 10:31:00.802000+00:00,1,435,-85,4.1080000000000005,20
2020-04-25 10:37:23.496000+00:00,4,415,-90,4.092,9
2020-04-25 10:37:23.497000+00:00,3,415,-91,4.092,9
2020-04-25 10:41:00.767000+00:00,4,435,-82,4.092,20
2020-04-25 10:41:00.769000+00:00,1,435,-86,4.092,20
2020-04-25 10:47:23.451000+00:00,3,415,-91,4.092,10
2020-04-25 10:47:23.453000+00:00,1,415,-96,4.092,10
2020-04-25 10:57:23.406000+00:00,3,415,-91,4.092,10
2020-04-25 11:07:23.363000+00:00,4,415,-91,4.092,11
2020-04-25 11:11:16.390000+00:00,1,435,-84,4.092,21
2020-04-25 11:11:16.391000+00:00,4,435,-83,4.092,21
2020-04-25 11:11:16.392000+00:00,3,435,-69,4.092,21
2020-04-25 11:17:23.318000+00:00,4,415,-93,4.092,11
2020-04-25 11:21:16.355000+00:00,3,435,-69,4.092,20
2020-04-25 11:21:16.356000+00:00,4,435,-83,4.092,20
2020-04-25 11:27:23.272000+00:00,4,415,-93,4.092,11
2020-04-25 11:27:23.273000+00:00,3,415,-91,4.092,11
2020-04-25 11:31:16.323000+00:00,4,435,-83,4.092,21
2020-04-25 11:31:16.324000+00:00,1,435,-86,4.092,21
2020-04-25 11:31:16.325000+00:00,3,435,-69,4.092,21
2020-04-25 11:37:23.227000+00:00,3,415,-91,4.092,12
2020-04-25 11:41:16.289000+00:00,1,435,-84,4.092,21
2020-04-25 11:41:16.291000+00:00,3,435,-69,4.092,21
2020-04-25 11:41:16.292000+00:00,4,435,-83,4.092,21
2020-04-25 11:41:24.188000+00:00,4,435,-83,4.092,21
2020-04-25 11:41:24.190000+00:00,3,435,-69,4.092,21
2020-04-25 11:47:23.181000+00:00,4,415,-88,4.092,12
2020-04-25 11:51:24.154000+00:00,1,435,-85,4.092,21
2020-04-25 11:51:24.156000+00:00,3,435,-69,4.092,21
2020-04-25 11:57:23.137000+00:00,3,415,-90,4.092,12
2020-04-25 11:57:23.138000+00:00,4,415,-94,4.092,12
2020-04-25 12:01:24.122000+00:00,1,435,-85,4.092,21
2020-04-25 12:01:24.124000+00:00,3,435,-68,4.092,21
2020-04-25 12:01:24.125000+00:00,4,435,-84,4.092,21
2020-04-25 12:07:23.092000+00:00,4,415,-93,4.1080000000000005,12
2020-04-25 12:07:23.093000+00:00,3,415,-91,4.1080000000000005,12
2020-04-25 12:10:21.863000+00:00,3,43f,-96,1.8530000000000002,17
2020-04-25 12:11:24.088000+00:00,1,435,-86,4.092,22
2020-04-25 12:11:24.089000+00:00,4,435,-83,4.092,22
2020-04-25 12:12:38.391000+00:00,4,41d,-96,1.82,19
2020-04-25 12:17:23.046000+00:00,4,415,-91,4.1080000000000005,13
2020-04-25 12:21:24.054000+00:00,1,435,-85,4.092,22
2020-04-25 12:21:24.055000+00:00,4,435,-82,4.092,22
2020-04-25 12:26:54.405000+00:00,3,439,-96,4.1080000000000005,8
2020-04-25 12:27:23+00:00,4,415,-95,4.1080000000000005,13
2020-04-25 12:27:23.001000+00:00,3,415,-91,4.1080000000000005,13
2020-04-25 12:31:24.019000+00:00,1,435,-84,4.092,23
2020-04-25 12:31:24.020000+00:00,4,435,-84,4.092,23
2020-04-25 12:31:24.022000+00:00,3,435,-69,4.092,23
2020-04-25 12:37:22.953000+00:00,3,415,-91,4.1080000000000005,13
2020-04-25 12:47:22.907000+00:00,4,415,-96,4.1080000000000005,14
2020-04-25 12:47:22.909000+00:00,3,415,-88,4.1080000000000005,14
2020-04-25 12:51:23.950000+00:00,4,435,-83,4.092,24
2020-04-25 12:51:23.973000+00:00,1,435,-85,4.092,24
2020-04-25 12:57:22.861000+00:00,3,415,-91,4.1080000000000005,14
2020-04-25 13:01:23.913000+00:00,3,435,-69,4.092,25
2020-04-25 13:01:23.915000+00:00,4,435,-83,4.092,25
2020-04-25 13:01:23.916000+00:00,1,435,-86,4.092,25
2020-04-25 13:07:22.814000+00:00,4,415,-93,4.1080000000000005,15
2020-04-25 13:11:23.876000+00:00,1,435,-87,4.092,27
2020-04-25 13:17:22.767000+00:00,4,415,-91,4.1080000000000005,17
2020-04-25 13:21:23.839000+00:00,3,435,-70,4.092,28
2020-04-25 13:21:23.840000+00:00,4,435,-83,4.092,28
2020-04-25 13:21:23.841000+00:00,1,435,-89,4.092,28
2020-04-25 13:27:22.719000+00:00,3,415,-92,4.1080000000000005,18
2020-04-25 13:27:22.720000+00:00,1,415,-96,4.1080000000000005,18
2020-04-25 13:27:22.721000+00:00,4,415,-92,4.1080000000000005,18
2020-04-25 13:31:23.801000+00:00,4,435,-81,4.092,29
2020-04-25 13:31:23.803000+00:00,3,435,-70,4.092,29
2020-04-25 13:37:22.670000+00:00,4,415,-92,4.1080000000000005,20
2020-04-25 13:37:22.672000+00:00,3,415,-90,4.1080000000000005,20
2020-04-25 13:41:23.763000+00:00,3,435,-69,4.092,30
2020-04-25 13:41:23.765000+00:00,1,435,-86,4.092,30
2020-04-25 13:41:23.766000+00:00,4,435,-84,4.092,30
2020-04-25 13:47:22.620000+00:00,4,415,-93,4.1080000000000005,21
2020-04-25 13:47:22.621000+00:00,3,415,-91,4.1080000000000005,21
2020-04-25 13:51:23.725000+00:00,3,435,-69,4.092,29
2020-04-25 13:51:23.726000+00:00,4,435,-83,4.092,29
2020-04-25 13:57:22.569000+00:00,4,415,-92,4.1080000000000005,20
2020-04-25 13:57:22.571000+00:00,3,415,-91,4.1080000000000005,20
2020-04-25 14:01:23.687000+00:00,3,435,-69,4.092,29
2020-04-25 14:01:23.688000+00:00,4,435,-81,4.092,29
2020-04-25 14:07:22.520000+00:00,3,415,-92,4.125,22
2020-04-25 14:07:22.522000+00:00,4,415,-92,4.125,22
2020-04-25 14:11:23.648000+00:00,1,435,-88,4.092,31
2020-04-25 14:11:23.649000+00:00,3,435,-70,4.092,31
2020-04-25 14:17:22.470000+00:00,4,415,-93,4.125,23
2020-04-25 14:17:22.472000+00:00,3,415,-91,4.125,23
2020-04-25 14:21:23.608000+00:00,4,435,-84,4.092,31
2020-04-25 14:21:23.610000+00:00,1,435,-88,4.092,31
2020-04-25 14:21:23.611000+00:00,3,435,-69,4.092,31
2020-04-25 14:27:22.420000+00:00,1,415,-96,4.125,21
2020-04-25 14:27:22.422000+00:00,3,415,-91,4.125,21
2020-04-25 14:27:22.424000+00:00,4,415,-91,4.125,21
2020-04-25 14:31:23.569000+00:00,4,435,-84,4.092,30
2020-04-25 14:31:23.571000+00:00,1,435,-88,4.092,30
2020-04-25 14:31:23.572000+00:00,3,435,-69,4.092,30
2020-04-25 14:37:22.370000+00:00,3,415,-90,4.125,22
2020-04-25 14:37:22.372000+00:00,1,415,-96,4.125,22
2020-04-25 14:37:22.373000+00:00,4,415,-93,4.125,22
2020-04-25 14:41:23.532000+00:00,4,435,-83,4.0760000000000005,31
2020-04-25 14:41:23.533000+00:00,3,435,-69,4.0760000000000005,31
2020-04-25 14:41:23.535000+00:00,1,435,-89,4.0760000000000005,31
2020-04-25 14:47:22.320000+00:00,1,415,-96,4.125,22
2020-04-25 14:47:22.323000+00:00,3,415,-91,4.125,22
2020-04-25 14:47:22.324000+00:00,4,415,-93,4.125,22
2020-04-25 14:51:23.493000+00:00,3,435,-68,4.0760000000000005,32
2020-04-25 14:51:23.494000+00:00,4,435,-84,4.0760000000000005,32
2020-04-25 14:57:22.270000+00:00,4,415,-91,4.141,23
2020-04-25 14:57:22.271000+00:00,3,415,-90,4.141,23
2020-04-25 14:57:22.273000+00:00,1,415,-96,4.141,23
2020-04-25 15:01:23.454000+00:00,3,435,-69,4.0760000000000005,32
2020-04-25 15:01:23.455000+00:00,1,435,-88,4.0760000000000005,32
2020-04-25 15:01:23.456000+00:00,4,435,-83,4.0760000000000005,32
2020-04-25 15:07:22.222000+00:00,4,415,-92,4.125,23
2020-04-25 15:07:22.223000+00:00,3,415,-91,4.125,23
2020-04-25 15:07:22.224000+00:00,1,415,-96,4.125,23
2020-04-25 15:11:23.415000+00:00,1,435,-88,4.0760000000000005,32
2020-04-25 15:11:23.416000+00:00,4,435,-81,4.0760000000000005,32
2020-04-25 15:17:22.172000+00:00,4,415,-93,4.125,22
2020-04-25 15:17:22.174000+00:00,3,415,-91,4.125,22
2020-04-25 15:21:23.375000+00:00,3,435,-69,4.0760000000000005,32
2020-04-25 15:21:23.377000+00:00,4,435,-80,4.0760000000000005,32
