recorded at,gps at,latitude,longitude,altitude,quality
2020-04-27 12:12:09.597000+00:00,2020-04-27T12:12:09.000Z,37.916711333,-85.656504333,171.9,3
2020-04-27 12:27:09.757000+00:00,2020-04-27T12:27:10.000Z,37.916739666999995,-85.656512667,178.8,3
2020-04-27 12:42:09.836000+00:00,2020-04-27T12:42:10.000Z,37.916646166999996,-85.6564415,162.5,3
2020-04-27 12:57:10.194000+00:00,2020-04-27T12:57:10.000Z,37.9166545,-85.656444333,177.7,3
2020-04-27 13:12:10.624000+00:00,2020-04-27T13:12:10.000Z,37.916700833,-85.656385167,184.8,3
2020-04-27 13:27:10.755000+00:00,2020-04-27T13:27:11.000Z,37.916845,-85.65650450000001,176.0,3
2020-04-27 13:42:10.928000+00:00,2020-04-27T13:42:11.000Z,37.916681833,-85.656442833,180.8,3
2020-04-27 13:57:11.418000+00:00,2020-04-27T13:57:11.000Z,37.916720833,-85.656477,180.5,3
2020-04-27 14:12:11.641000+00:00,2020-04-27T14:12:12.000Z,37.916736,-85.656334,198.5,3
2020-04-27 14:27:11.744000+00:00,2020-04-27T14:27:12.000Z,37.916744666999996,-85.656427833,191.0,3
2020-04-27 14:42:11.908000+00:00,2020-04-27T14:42:12.000Z,37.916751,-85.656410833,182.7,3
2020-04-27 14:57:12.443000+00:00,2020-04-27T14:57:12.000Z,37.916736166999996,-85.6564875,181.1,3
2020-04-27 15:12:12.654000+00:00,2020-04-27T15:12:13.000Z,37.916699,-85.6563965,177.4,3
2020-04-27 15:27:12.881000+00:00,2020-04-27T15:27:13.000Z,37.9167645,-85.6565595,168.1,3
2020-04-27 15:42:13.252000+00:00,2020-04-27T15:42:13.000Z,37.916639333,-85.656374,191.2,3
2020-04-27 15:57:13.622000+00:00,2020-04-27T15:57:14.000Z,37.916683166999995,-85.656554167,173.6,3
2020-04-27 16:12:13.715000+00:00,2020-04-27T16:12:14.000Z,37.916724333000005,-85.65652216699999,177.6,3
2020-04-27 16:27:14.115000+00:00,2020-04-27T16:27:14.000Z,37.916696333000004,-85.656246667,185.7,3
2020-04-27 16:42:14.572000+00:00,2020-04-27T16:42:14.000Z,37.916618166999996,-85.656424167,171.3,3
2020-04-27 16:57:14.674000+00:00,2020-04-27T16:57:15.000Z,37.916776166999995,-85.656437333,183.3,3
2020-04-27 17:12:14.823000+00:00,2020-04-27T17:12:15.000Z,37.916753166999996,-85.65635533300001,182.7,3
2020-04-27 17:27:15.304000+00:00,2020-04-27T17:27:15.000Z,37.916746167,-85.65647299999999,174.1,3
2020-04-27 17:42:15.580000+00:00,2020-04-27T17:42:16.000Z,37.916745500000005,-85.656441667,170.7,3
2020-04-27 17:57:15.723000+00:00,2020-04-27T17:57:16.000Z,37.916753,-85.656436833,184.0,3
2020-04-27 18:12:16.033000+00:00,2020-04-27T18:12:16.000Z,37.916765333,-85.656445833,179.0,3
2020-04-27 18:27:16.576000+00:00,2020-04-27T18:27:16.000Z,37.916684499999995,-85.656379833,178.9,3
2020-04-27 18:42:16.600000+00:00,2020-04-27T18:42:17.000Z,37.916666667,-85.6563,192.2,3
2020-04-27 18:57:16.826000+00:00,2020-04-27T18:57:17.000Z,37.916721,-85.656599667,146.8,3
2020-04-27 19:12:17.326000+00:00,2020-04-27T19:12:17.000Z,37.916668333000004,-85.6564965,184.8,3
2020-04-27 19:27:17.562000+00:00,2020-04-27T19:27:18.000Z,37.9167405,-85.65648483300001,177.0,3
2020-04-27 19:42:17.740000+00:00,2020-04-27T19:42:18.000Z,37.916701833000005,-85.656441833,168.1,3
2020-04-27 19:57:18.213000+00:00,2020-04-27T19:57:18.000Z,37.9166855,-85.656482333,158.7,3
2020-04-27 20:12:18.518000+00:00,2020-04-27T20:12:19.000Z,37.916647333,-85.656502,165.6,3
2020-04-27 20:27:18.638000+00:00,2020-04-27T20:27:19.000Z,37.916783,-85.656607,145.0,3
2020-04-27 20:42:18.851000+00:00,2020-04-27T20:42:19.000Z,37.916728333,-85.65644350000001,171.0,3
2020-04-27 20:57:19.476000+00:00,2020-04-27T20:57:19.000Z,37.916646666999995,-85.656378333,164.9,3
2020-04-27 21:12:19.538000+00:00,2020-04-27T21:12:20.000Z,37.9168335,-85.65631916699999,205.2,3
2020-04-27 21:27:19.739000+00:00,2020-04-27T21:27:20.000Z,37.916716167,-85.6564395,182.0,3
2020-04-27 21:42:20.085000+00:00,2020-04-27T21:42:20.000Z,37.916763333,-85.65637233300001,191.5,3
2020-04-27 21:57:20.500000+00:00,2020-04-27T21:57:21.000Z,37.916762333,-85.6564415,181.0,3
2020-04-27 22:12:20.564000+00:00,2020-04-27T22:12:21.000Z,37.916693,-85.6563345,183.0,3
2020-04-27 22:27:20.776000+00:00,2020-04-27T22:27:21.000Z,37.916687167,-85.65649583300001,167.6,3
2020-04-27 22:42:21.136000+00:00,2020-04-27T22:42:21.000Z,37.9166905,-85.656482333,172.5,3
2020-04-27 22:57:21.553000+00:00,2020-04-27T22:57:22.000Z,37.916722166999996,-85.656519667,159.8,3
2020-04-27 23:12:21.642000+00:00,2020-04-27T23:12:22.000Z,37.916751333,-85.65649549999999,168.7,3
2020-04-27 23:27:21.993000+00:00,2020-04-27T23:27:22.000Z,37.916719666999995,-85.656505333,175.9,3
2020-04-27 23:42:22.453000+00:00,2020-04-27T23:42:22.000Z,37.916768,-85.6564945,174.3,3
2020-04-27 23:57:22.611000+00:00,2020-04-27T23:57:23.000Z,37.916634667,-85.656273667,197.3,3
2020-04-28 00:12:22.868000+00:00,2020-04-28T00:12:23.000Z,37.916712833000005,-85.6564595,187.0,3
2020-04-28 00:27:23.463000+00:00,2020-04-28T00:27:23.000Z,37.916722166999996,-85.656476167,185.2,3
2020-04-28 00:42:23.499000+00:00,2020-04-28T00:42:24.000Z,37.916782,-85.656525667,181.4,3
2020-04-28 00:57:23.686000+00:00,2020-04-28T00:57:24.000Z,37.916890167,-85.656446833,188.7,3
2020-04-28 01:12:24.079000+00:00,2020-04-28T01:12:24.000Z,37.916761167,-85.656468333,180.7,3
2020-04-28 01:27:24.435000+00:00,2020-04-28T01:27:24.000Z,37.916727333000004,-85.65651666699999,168.1,3
2020-04-28 01:42:24.497000+00:00,2020-04-28T01:42:25.000Z,37.916756,-85.6565455,148.8,3
2020-04-28 01:57:24.776000+00:00,2020-04-28T01:57:25.000Z,37.916747833,-85.6564595,168.4,3
2020-04-28 02:12:25.312000+00:00,2020-04-28T02:12:25.000Z,37.916737667,-85.656496667,189.5,3
2020-04-28 02:27:25.506000+00:00,2020-04-28T02:27:26.000Z,37.916734999999996,-85.656488333,176.2,3
2020-04-28 02:42:25.677000+00:00,2020-04-28T02:42:26.000Z,37.916823,-85.656501,180.3,3
2020-04-28 02:57:26.231000+00:00,2020-04-28T02:57:26.000Z,37.916775333000004,-85.656520667,177.3,3
2020-04-28 03:12:26.407000+00:00,2020-04-28T03:12:27.000Z,37.916736666999995,-85.6563885,191.7,3
2020-04-28 03:27:26.574000+00:00,2020-04-28T03:27:27.000Z,37.916760833000005,-85.656466333,184.7,3
2020-04-28 03:42:26.791000+00:00,2020-04-28T03:42:27.000Z,37.916705666999995,-85.656403833,162.1,3
2020-04-28 03:57:27.378000+00:00,2020-04-28T03:57:27.000Z,37.9167045,-85.656464667,167.4,3
2020-04-28 04:12:27.442000+00:00,2020-04-28T04:12:28.000Z,37.916776833,-85.656438667,179.4,3
2020-04-28 04:27:27.584000+00:00,2020-04-28T04:27:28.000Z,37.916683833,-85.656493833,161.4,3
2020-04-28 04:42:27.861000+00:00,2020-04-28T04:42:28.000Z,37.916691666999995,-85.65649416699999,162.5,3
2020-04-28 04:57:28.389000+00:00,2020-04-28T04:57:28.000Z,37.916701167,-85.656400167,184.7,3
2020-04-28 05:12:28.477000+00:00,2020-04-28T05:12:29.000Z,37.916648667,-85.656413333,177.6,3
2020-04-28 05:27:28.717000+00:00,2020-04-28T05:27:29.000Z,37.916716666999996,-85.656371,178.1,3
2020-04-28 05:42:29.140000+00:00,2020-04-28T05:42:29.000Z,37.916696333000004,-85.656469,171.7,3
2020-04-28 05:57:29.444000+00:00,2020-04-28T05:57:29.000Z,37.916719833,-85.65651616699999,172.1,3
2020-04-28 06:12:29.500000+00:00,2020-04-28T06:12:30.000Z,37.916734999999996,-85.6565035,171.9,3
2020-04-28 06:27:29.737000+00:00,2020-04-28T06:27:30.000Z,37.916719,-85.6564475,163.1,3
2020-04-28 06:42:30.157000+00:00,2020-04-28T06:42:30.000Z,37.916702666999996,-85.656460333,168.5,3
2020-04-28 06:57:30.483000+00:00,2020-04-28T06:57:31.000Z,37.916680667,-85.656511333,175.8,3
2020-04-28 07:12:30.602000+00:00,2020-04-28T07:12:31.000Z,37.916667,-85.656419,195.4,3
2020-04-28 07:27:30.951000+00:00,2020-04-28T07:27:31.000Z,37.916669833,-85.656366,186.6,3
2020-04-28 07:42:31.414000+00:00,2020-04-28T07:42:31.000Z,37.916710833,-85.656349167,179.4,3
2020-04-28 07:57:31.540000+00:00,2020-04-28T07:57:32.000Z,37.916751667,-85.656466667,188.1,3
2020-04-28 08:12:31.768000+00:00,2020-04-28T08:12:32.000Z,37.916765500000004,-85.65641600000001,189.9,3
2020-04-28 08:27:32.355000+00:00,2020-04-28T08:27:32.000Z,37.916796833,-85.656510333,185.3,3
2020-04-28 08:42:32.423000+00:00,2020-04-28T08:42:33.000Z,37.91682,-85.656244667,189.9,3
2020-04-28 08:57:32.568000+00:00,2020-04-28T08:57:33.000Z,37.916718167,-85.6564145,190.9,3
2020-04-28 09:12:32.929000+00:00,2020-04-28T09:12:33.000Z,37.916740167,-85.656451667,176.6,3
2020-04-28 09:27:33.393000+00:00,2020-04-28T09:27:34.000Z,37.916733167,-85.656526333,178.9,3
2020-04-28 09:42:33.447000+00:00,2020-04-28T09:42:34.000Z,37.916740167,-85.656578833,171.5,3
2020-04-28 09:57:33.733000+00:00,2020-04-28T09:57:34.000Z,37.916733833,-85.656485833,166.6,3
2020-04-28 10:12:34.290000+00:00,2020-04-28T10:12:34.000Z,37.916797833000004,-85.656467333,179.3,3
2020-04-28 10:27:34.412000+00:00,2020-04-28T10:27:35.000Z,37.916694,-85.656425167,174.0,3
2020-04-28 10:42:34.534000+00:00,2020-04-28T10:42:35.000Z,37.916676167,-85.656539667,170.9,3
2020-04-28 10:57:34.985000+00:00,2020-04-28T10:57:35.000Z,37.916762333,-85.656514667,172.8,3
2020-04-28 11:12:35.298000+00:00,2020-04-28T11:12:36.000Z,37.916771667,-85.656427833,177.0,3
2020-04-28 11:27:35.483000+00:00,2020-04-28T11:27:36.000Z,37.916669166999995,-85.656432333,172.5,3
2020-04-28 11:42:35.784000+00:00,2020-04-28T11:42:36.000Z,37.916781166999996,-85.656490667,182.6,3
2020-04-28 11:57:36.236000+00:00,2020-04-28T11:57:36.000Z,37.916738833000004,-85.656471833,180.0,3
2020-04-28 12:12:36.314000+00:00,2020-04-28T12:12:37.000Z,37.916782500000004,-85.656471833,178.7,3
2020-04-28 12:27:36.483000+00:00,2020-04-28T12:27:37.000Z,37.916774,-85.6563685,188.3,3
2020-04-28 12:42:36.671000+00:00,2020-04-28T12:42:37.000Z,37.916691833,-85.656564333,166.7,3
2020-04-28 12:57:37.294000+00:00,2020-04-28T12:57:37.000Z,37.916739833,-85.6564885,177.4,3
2020-04-28 13:12:37.365000+00:00,2020-04-28T13:12:38.000Z,37.916748,-85.656415667,174.9,3
2020-04-28 13:27:37.537000+00:00,2020-04-28T13:27:38.000Z,37.916751833,-85.656449667,169.9,3
2020-04-28 13:42:37.893000+00:00,2020-04-28T13:42:38.000Z,37.916719333,-85.656355,184.8,3
2020-04-28 13:57:38.332000+00:00,2020-04-28T13:57:39.000Z,37.916734833,-85.656412167,174.9,3
2020-04-28 14:12:38.387000+00:00,2020-04-28T14:12:39.000Z,37.916752167,-85.656447167,183.2,3
2020-04-28 14:27:38.655000+00:00,2020-04-28T14:27:39.000Z,37.916818166999995,-85.6564415,182.2,3
2020-04-28 14:42:39.240000+00:00,2020-04-28T14:42:39.000Z,37.916763667,-85.656463833,171.4,3
2020-04-28 14:57:39.353000+00:00,2020-04-28T14:57:40.000Z,37.916711667,-85.656486667,171.4,3
2020-04-28 15:12:39.465000+00:00,2020-04-28T15:12:40.000Z,37.916745500000005,-85.656521833,167.5,3
2020-04-28 15:27:39.921000+00:00,2020-04-28T15:27:40.000Z,37.9167325,-85.6564345,195.7,3
2020-04-28 15:42:40.262000+00:00,2020-04-28T15:42:41.000Z,37.916652667,-85.656378,186.7,3
2020-04-28 15:57:40.410000+00:00,2020-04-28T15:57:41.000Z,37.916713333000004,-85.65643166699999,183.9,3
2020-04-28 16:12:40.703000+00:00,2020-04-28T16:12:41.000Z,37.916725833,-85.656464333,180.8,3
2020-04-28 16:27:41.250000+00:00,2020-04-28T16:27:41.000Z,37.916730333000004,-85.656472667,175.7,3
2020-04-28 16:42:41.323000+00:00,2020-04-28T16:42:42.000Z,37.916718667,-85.65642249999999,172.1,3
2020-04-28 16:57:41.487000+00:00,2020-04-28T16:57:42.000Z,37.9167645,-85.656440167,169.9,3
2020-04-28 17:12:41.836000+00:00,2020-04-28T17:12:42.000Z,37.916695333,-85.65644316699999,178.4,3
2020-04-28 17:27:42.251000+00:00,2020-04-28T17:27:43.000Z,37.9166995,-85.6562865,161.4,3
2020-04-28 17:42:42.340000+00:00,2020-04-28T17:42:43.000Z,37.916714833,-85.656442833,173.4,3
2020-04-28 17:57:42.686000+00:00,2020-04-28T17:57:43.000Z,37.916794333,-85.656450667,176.6,3
2020-04-28 18:12:43.173000+00:00,2020-04-28T18:12:43.000Z,37.916764666999995,-85.6564055,165.0,3
2020-04-28 18:27:43.342000+00:00,2020-04-28T18:27:44.000Z,37.916719,-85.6564185,179.2,3
2020-04-28 18:42:43.613000+00:00,2020-04-28T18:42:44.000Z,37.916684333,-85.656462833,171.7,3
2020-04-28 18:57:44.177000+00:00,2020-04-28T18:57:44.000Z,37.916752333000005,-85.65646233300001,171.1,3
2020-04-28 19:12:44.264000+00:00,2020-04-28T19:12:45.000Z,37.916808,-85.656465333,177.8,3
2020-04-28 19:27:44.499000+00:00,2020-04-28T19:27:45.000Z,37.916732667,-85.656421,179.3,3
2020-04-28 19:42:45.050000+00:00,2020-04-28T19:42:45.000Z,37.916680833,-85.6564605,171.7,3
2020-04-28 19:57:45.233000+00:00,2020-04-28T19:57:46.000Z,37.916782500000004,-85.656261833,194.4,3
2020-04-28 20:12:45.310000+00:00,2020-04-28T20:12:46.000Z,37.916725166999996,-85.65653533300001,168.7,3
2020-04-28 20:27:45.674000+00:00,2020-04-28T20:27:46.000Z,37.916688167,-85.656542667,162.1,3
2020-04-28 20:42:46.152000+00:00,2020-04-28T20:42:46.000Z,37.916667333,-85.656414833,171.6,3
2020-04-28 20:57:46.278000+00:00,2020-04-28T20:57:47.000Z,37.916671,-85.656502833,158.8,3
2020-04-28 21:12:46.411000+00:00,2020-04-28T21:12:47.000Z,37.916750833,-85.656514333,173.8,3
2020-04-28 21:27:46.915000+00:00,2020-04-28T21:27:47.000Z,37.916795333,-85.656327667,201.5,3
2020-04-28 21:42:47.135000+00:00,2020-04-28T21:42:48.000Z,37.916675333,-85.656347833,182.8,3
2020-04-28 21:57:47.274000+00:00,2020-04-28T21:57:48.000Z,37.916764,-85.656465,185.9,3
2020-04-28 22:12:47.512000+00:00,2020-04-28T22:12:48.000Z,37.916718833000004,-85.65632133300001,189.1,3
2020-04-28 22:27:48.129000+00:00,2020-04-28T22:27:48.000Z,37.916723333,-85.656410167,174.2,3
2020-04-28 22:42:48.193000+00:00,2020-04-28T22:42:49.000Z,37.9167025,-85.6564745,163.2,3
2020-04-28 22:57:48.415000+00:00,2020-04-28T22:57:49.000Z,37.916738,-85.656503,166.8,3
2020-04-28 23:12:48.862000+00:00,2020-04-28T23:12:49.000Z,37.916661667,-85.656480333,201.4,3
2020-04-28 23:27:49.164000+00:00,2020-04-28T23:27:50.000Z,37.916776333,-85.656444,171.9,3
2020-04-28 23:42:49.254000+00:00,2020-04-28T23:42:50.000Z,37.916764833,-85.656377,174.2,3
2020-04-28 23:57:49.585000+00:00,2020-04-28T23:57:50.000Z,37.91676,-85.65648900000001,173.8,3
2020-04-29 00:12:50.061000+00:00,2020-04-29T00:12:50.000Z,37.916804166999995,-85.656412,198.4,3
2020-04-29 00:27:50.214000+00:00,2020-04-29T00:27:51.000Z,37.916731,-85.656524167,187.3,3
2020-04-29 00:42:50.315000+00:00,2020-04-29T00:42:51.000Z,37.916714166999995,-85.656388333,186.0,3
2020-04-29 00:57:50.765000+00:00,2020-04-29T00:57:51.000Z,37.9168325,-85.656545,185.3,3
2020-04-29 01:12:51.081000+00:00,2020-04-29T01:12:51.000Z,37.916775833,-85.65635999999999,179.2,3
2020-04-29 01:27:51.221000+00:00,2020-04-29T01:27:52.000Z,37.916726333,-85.656464167,163.7,3
2020-04-29 01:42:51.428000+00:00,2020-04-29T01:42:52.000Z,37.916752667,-85.65647249999999,173.8,3
2020-04-29 01:57:52.011000+00:00,2020-04-29T01:57:52.000Z,37.916721667,-85.6565145,169.7,3
2020-04-29 02:12:52.089000+00:00,2020-04-29T02:12:53.000Z,37.916803333000004,-85.656501167,171.1,3
2020-04-29 02:27:52.237000+00:00,2020-04-29T02:27:53.000Z,37.916758833,-85.65654649999999,171.1,3
2020-04-29 02:42:52.500000+00:00,2020-04-29T02:42:53.000Z,37.916749333,-85.656468667,158.6,3
2020-04-29 02:57:53.020000+00:00,2020-04-29T02:57:53.000Z,37.916764167,-85.656412,191.6,3
2020-04-29 03:12:53.085000+00:00,2020-04-29T03:12:54.000Z,37.9167745,-85.656425,175.2,3
2020-04-29 03:27:53.360000+00:00,2020-04-29T03:27:54.000Z,37.9167785,-85.656500833,184.6,3
2020-04-29 03:42:53.833000+00:00,2020-04-29T03:42:54.000Z,37.916671,-85.656444167,166.0,3
2020-04-29 03:57:54.125000+00:00,2020-04-29T03:57:55.000Z,37.916720333,-85.656484667,169.0,3
2020-04-29 04:12:54.256000+00:00,2020-04-29T04:12:55.000Z,37.916755333000005,-85.656503333,175.1,3
2020-04-29 04:27:54.646000+00:00,2020-04-29T04:27:55.000Z,37.916723499999996,-85.656443333,168.4,3
2020-04-29 04:42:55.040000+00:00,2020-04-29T04:42:56.000Z,37.916688666999995,-85.656460833,164.8,3
2020-04-29 04:57:55.156000+00:00,2020-04-29T04:57:56.000Z,37.916703667,-85.65640966699999,178.5,3
2020-04-29 05:12:55.332000+00:00,2020-04-29T05:12:56.000Z,37.916742833,-85.65640916699999,185.4,3
2020-04-29 05:27:55.905000+00:00,2020-04-29T05:27:56.000Z,37.9166915,-85.656497333,175.6,3
2020-04-29 05:42:56.068000+00:00,2020-04-29T05:42:57.000Z,37.916656333,-85.65646,171.0,3
2020-04-29 05:57:56.221000+00:00,2020-04-29T05:57:57.000Z,37.916692499999996,-85.6564505,162.3,3
2020-04-29 06:12:56.482000+00:00,2020-04-29T06:12:57.000Z,37.9167385,-85.656492167,183.8,3
2020-04-29 06:27:57.083000+00:00,2020-04-29T06:27:58.000Z,37.916785333,-85.656541833,173.9,3
2020-04-29 06:42:57.138000+00:00,2020-04-29T06:42:58.000Z,37.9167445,-85.656503667,184.9,3
2020-04-29 06:57:57.427000+00:00,2020-04-29T06:57:58.000Z,37.916713,-85.6565845,178.6,3
2020-04-29 07:12:58.007000+00:00,2020-04-29T07:12:58.000Z,37.916712333,-85.6564325,162.0,3
2020-04-29 07:27:58.149000+00:00,2020-04-29T07:27:59.000Z,37.916682167,-85.656423167,162.0,3
2020-04-29 07:42:58.290000+00:00,2020-04-29T07:42:59.000Z,37.9166805,-85.656385667,169.0,3
2020-04-29 07:57:58.868000+00:00,2020-04-29T07:57:59.000Z,37.9167175,-85.6565385,154.0,3
2020-04-29 08:12:59.036000+00:00,2020-04-29T08:13:00.000Z,37.916715833000005,-85.656537167,164.9,3
2020-04-29 08:27:59.219000+00:00,2020-04-29T08:28:00.000Z,37.916772833,-85.656374833,176.1,3
2020-04-29 08:42:59.552000+00:00,2020-04-29T08:43:00.000Z,37.916694166999996,-85.65653533300001,166.4,3
2020-04-29 08:57:59.983000+00:00,2020-04-29T08:58:01.000Z,37.916758333000004,-85.6564765,173.0,3
2020-04-29 09:13:00.060000+00:00,2020-04-29T09:13:01.000Z,37.916661667,-85.6565305,163.0,3
2020-04-29 09:28:00.400000+00:00,2020-04-29T09:28:01.000Z,37.916754833,-85.6564625,177.1,3
2020-04-29 09:43:00.887000+00:00,2020-04-29T09:43:01.000Z,37.916753833,-85.656453,181.2,3
2020-04-29 09:58:01.015000+00:00,2020-04-29T09:58:02.000Z,37.916736,-85.656399,191.4,3
2020-04-29 10:13:01.233000+00:00,2020-04-29T10:13:02.000Z,37.9168085,-85.656399667,184.8,3
2020-04-29 10:28:01.857000+00:00,2020-04-29T10:28:02.000Z,37.916748,-85.656512667,171.7,3
2020-04-29 10:43:01.966000+00:00,2020-04-29T10:43:03.000Z,37.916740833,-85.656485333,171.7,3
2020-04-29 10:58:02.185000+00:00,2020-04-29T10:58:03.000Z,37.916750666999995,-85.656441833,178.0,3
2020-04-29 11:13:02.612000+00:00,2020-04-29T11:13:03.000Z,37.916729833000005,-85.656510833,170.2,3
2020-04-29 11:28:02.887000+00:00,2020-04-29T11:28:04.000Z,37.9167745,-85.656603,165.3,3
2020-04-29 11:43:02.977000+00:00,2020-04-29T11:43:04.000Z,37.916759333,-85.656529167,175.4,3
2020-04-29 11:58:03.290000+00:00,2020-04-29T11:58:04.000Z,37.916782667,-85.6564735,167.9,3
2020-04-29 12:13:03.816000+00:00,2020-04-29T12:13:04.000Z,37.916810833,-85.656591667,172.6,3
2020-04-29 12:28:03.999000+00:00,2020-04-29T12:28:05.000Z,37.916692667,-85.656429667,177.1,3
2020-04-29 12:43:04.076000+00:00,2020-04-29T12:43:05.000Z,37.916747666999996,-85.656477,173.4,3
2020-04-29 12:58:04.443000+00:00,2020-04-29T12:58:05.000Z,37.916706167,-85.6565205,177.7,3
2020-04-29 13:13:04.890000+00:00,2020-04-29T13:13:05.000Z,37.916648667,-85.65645416699999,187.6,3
2020-04-29 13:28:05.002000+00:00,2020-04-29T13:28:06.000Z,37.916721833000004,-85.656453833,180.7,3
2020-04-29 13:43:05.197000+00:00,2020-04-29T13:43:06.000Z,37.916705333,-85.65643166699999,185.0,3
2020-04-29 13:58:05.766000+00:00,2020-04-29T13:58:06.000Z,37.916732167,-85.656523333,176.1,3
2020-04-29 14:13:05.931000+00:00,2020-04-29T14:13:07.000Z,37.916689,-85.656468167,172.8,3
2020-04-29 14:28:06.081000+00:00,2020-04-29T14:28:07.000Z,37.9167865,-85.656336,192.9,3
2020-04-29 14:43:06.363000+00:00,2020-04-29T14:43:07.000Z,37.9167315,-85.6564165,177.7,3
2020-04-29 14:58:06.857000+00:00,2020-04-29T14:58:07.000Z,37.916690667,-85.656374833,183.6,3
2020-04-29 15:13:06.929000+00:00,2020-04-29T15:13:08.000Z,37.916774667,-85.656553,168.0,3
2020-04-29 15:28:07.217000+00:00,2020-04-29T15:28:08.000Z,37.9167485,-85.656407333,188.7,3
2020-04-29 15:43:07.742000+00:00,2020-04-29T15:43:08.000Z,37.9166995,-85.65643766699999,183.9,3
2020-04-29 15:58:07.884000+00:00,2020-04-29T15:58:09.000Z,37.916736833,-85.656405,190.6,3
2020-04-29 16:13:07.992000+00:00,2020-04-29T16:13:09.000Z,37.916742833,-85.656424167,175.1,3
2020-04-29 16:28:08.324000+00:00,2020-04-29T16:28:09.000Z,37.916734833,-85.6564675,181.1,3
2020-04-29 16:43:08.846000+00:00,2020-04-29T16:43:09.000Z,37.916669166999995,-85.656431167,173.9,3
2020-04-29 16:58:08.963000+00:00,2020-04-29T16:58:10.000Z,37.916761333000004,-85.656543,155.6,3
2020-04-29 17:13:09.155000+00:00,2020-04-29T17:13:10.000Z,37.916688,-85.6563905,156.7,3
2020-04-29 17:28:09.790000+00:00,2020-04-29T17:28:10.000Z,37.916830499999996,-85.656412667,181.3,3
2020-04-29 17:43:09.873000+00:00,2020-04-29T17:43:11.000Z,37.916732167,-85.65644250000001,181.1,3
2020-04-29 17:58:10.036000+00:00,2020-04-29T17:58:11.000Z,37.916812333,-85.656505333,189.3,3
2020-04-29 18:13:10.403000+00:00,2020-04-29T18:13:11.000Z,37.916691,-85.65641600000001,177.6,3
2020-04-29 18:28:10.860000+00:00,2020-04-29T18:28:12.000Z,37.916766667,-85.656444333,174.4,3
2020-04-29 18:43:10.909000+00:00,2020-04-29T18:43:12.000Z,37.916693,-85.656401833,181.3,3
2020-04-29 18:58:11.238000+00:00,2020-04-29T18:58:12.000Z,37.916662,-85.65649350000001,166.8,3
2020-04-29 19:13:11.765000+00:00,2020-04-29T19:13:12.000Z,37.916677833,-85.65646,174.9,3
2020-04-29 19:28:11.940000+00:00,2020-04-29T19:28:13.000Z,37.916743667,-85.6564695,177.1,3
2020-04-29 19:43:12.181000+00:00,2020-04-29T19:43:13.000Z,37.916724333000005,-85.656414167,183.4,3
2020-04-29 19:58:12.769000+00:00,2020-04-29T19:58:13.000Z,37.916676667,-85.656379833,180.7,3
2020-04-29 20:13:12.848000+00:00,2020-04-29T20:13:14.000Z,37.916693833000004,-85.656483167,171.7,3
2020-04-29 20:28:13.096000+00:00,2020-04-29T20:28:14.000Z,37.916704167,-85.656572,163.2,3
2020-04-29 20:43:13.553000+00:00,2020-04-29T20:43:14.000Z,37.916688833,-85.656457667,166.0,3
2020-04-29 20:58:13.819000+00:00,2020-04-29T20:58:15.000Z,37.916785,-85.656464333,177.2,3
2020-04-29 21:13:13.912000+00:00,2020-04-29T21:13:15.000Z,37.916704167,-85.6564615,171.5,3
2020-04-29 21:28:14.314000+00:00,2020-04-29T21:28:15.000Z,37.916739166999996,-85.656424,185.6,3
2020-04-29 21:43:14.721000+00:00,2020-04-29T21:43:15.000Z,37.916686999999996,-85.656425333,184.0,3
2020-04-29 21:58:14.842000+00:00,2020-04-29T21:58:16.000Z,37.916732667,-85.656464667,184.8,3
2020-04-29 22:13:14.981000+00:00,2020-04-29T22:13:16.000Z,37.916750167,-85.6564355,179.5,3
2020-04-29 22:28:15.363000+00:00,2020-04-29T22:28:16.000Z,37.916743833000005,-85.656470167,163.1,3
2020-04-29 22:43:15.758000+00:00,2020-04-29T22:43:16.000Z,37.9167125,-85.65646566699999,167.8,3
2020-04-29 22:58:15.868000+00:00,2020-04-29T22:58:17.000Z,37.916733,-85.65644533300001,133.4,3
2020-04-29 23:13:16.051000+00:00,2020-04-29T23:13:17.000Z,37.916737,-85.65646783300001,181.4,3
2020-04-29 23:28:16.642000+00:00,2020-04-29T23:28:17.000Z,37.916835667,-85.656413333,189.0,3
2020-04-29 23:43:16.760000+00:00,2020-04-29T23:43:18.000Z,37.916639667,-85.65644866699999,184.1,3
2020-04-29 23:58:16.894000+00:00,2020-04-29T23:58:18.000Z,37.916690167,-85.656419,183.5,3
2020-04-30 00:13:17.137000+00:00,2020-04-30T00:13:18.000Z,37.9167255,-85.656566167,165.1,3
2020-04-30 00:28:17.764000+00:00,2020-04-30T00:28:18.000Z,37.9167265,-85.65658033300001,177.6,3
2020-04-30 00:43:17.791000+00:00,2020-04-30T00:43:19.000Z,37.916806167,-85.656503167,183.9,3
2020-04-30 00:58:17.920000+00:00,2020-04-30T00:58:19.000Z,37.9167125,-85.656471,176.3,3
2020-04-30 01:13:18.184000+00:00,2020-04-30T01:13:19.000Z,37.9167105,-85.656461,167.1,3
2020-04-30 01:28:18.738000+00:00,2020-04-30T01:28:19.000Z,37.916665667,-85.656508167,172.1,3
2020-04-30 01:43:18.810000+00:00,2020-04-30T01:43:20.000Z,37.91668,-85.656472833,191.4,3
