Time,RadioId,TagId,TagRSSI,NodeId
2020-04-28 13:46:28.827000+00:00,5,CA21C3F6,-96,
2020-04-28 13:55:32.489000+00:00,5,801E4BB3,-96,
2020-04-28 13:56:00.824000+00:00,2,9E9E1EE8,-96,
2020-04-28 13:59:36.740000+00:00,5,EE365CF6,-96,
2020-04-28 14:02:25.343000+00:00,2,8EDF89E8,-96,
2020-04-28 14:05:43.275000+00:00,2,8A95002C,-96,
2020-04-28 14:11:02.834000+00:00,2,C00FBC73,-110,
2020-04-28 14:14:58.779000+00:00,2,F3A60C93,-96,
2020-04-28 14:22:36.684000+00:00,2,2D3B7FC6,-96,
2020-04-28 14:40:39.539000+00:00,2,C686767D,-96,
2020-04-28 14:47:05.096000+00:00,2,2CF81C51,-96,
2020-04-28 14:47:41.806000+00:00,2,666A7EB2,-96,
2020-04-28 15:13:38.368000+00:00,2,BABD0BFA,-97,
2020-04-28 15:30:55.601000+00:00,5,D7DD6F60,-106,
2020-04-28 15:40:17.016000+00:00,2,7FE6B30D,-96,
2020-04-28 15:46:06.369000+00:00,2,3B30BDCE,-96,
2020-04-28 15:48:05.905000+00:00,2,DADB5032,-96,
2020-04-28 15:48:53.120000+00:00,2,BE818FC1,-96,
2020-04-28 15:55:54.921000+00:00,2,2A4B52E6,-96,
2020-04-28 15:55:57.094000+00:00,5,A7E490B0,-96,
2020-04-28 16:03:35.733000+00:00,2,28E22AAD,-96,
2020-04-28 16:06:07.758000+00:00,2,39AC33A6,-96,
2020-04-28 16:07:41.416000+00:00,2,23539E1E,-96,
2020-04-28 16:07:57.109000+00:00,5,990000CB,-96,
2020-04-28 16:10:10.792000+00:00,5,5072EF2F,-96,
2020-04-28 16:15:01.304000+00:00,5,A013EBBF,-96,
2020-04-28 16:36:57.315000+00:00,5,DC7694EC,-109,
2020-04-28 16:45:51.886000+00:00,5,2AFFD261,-97,
2020-04-28 16:52:51.727000+00:00,5,A72B1928,-96,
2020-04-28 16:56:27.075000+00:00,5,43745466,-96,
2020-04-28 17:04:24.008000+00:00,2,C8B378C3,-96,
2020-04-28 17:10:31.894000+00:00,5,62DEA31F,-96,
2020-04-28 17:18:49.619000+00:00,2,CA68F089,-96,
2020-04-28 17:32:23.741000+00:00,2,0F5E16FF,-96,
2020-04-28 17:40:04.025000+00:00,5,7AE1FC4C,-96,
2020-04-28 17:44:24.756000+00:00,2,C0E4E90B,-96,
2020-04-28 18:05:12.780000+00:00,2,86E03B94,-96,
2020-04-28 18:12:44.785000+00:00,5,90481436,-96,
2020-04-28 18:13:40.254000+00:00,5,07F6AD36,-96,
2020-04-28 18:19:41.158000+00:00,5,64E978FF,-96,
2020-04-28 18:25:19.081000+00:00,2,2C695248,-96,
2020-04-28 18:31:27.505000+00:00,2,3AC4B9F9,-96,
2020-04-28 18:32:53.645000+00:00,5,66EF7950,-96,
2020-04-28 18:33:42.455000+00:00,2,491C99D1,-96,
2020-04-28 18:36:49.553000+00:00,2,51B9FD40,-96,
2020-04-28 18:39:57.646000+00:00,5,4DE80ED6,-96,
2020-04-28 18:59:32.034000+00:00,2,292F6E19,-96,
2020-04-28 19:00:54.430000+00:00,2,5D565379,-96,
2020-04-28 19:02:26.329000+00:00,2,859BED30,-96,
2020-04-28 19:11:38.823000+00:00,2,C9FC2887,-96,
2020-04-28 19:19:13.424000+00:00,5,665019FB,-96,
2020-04-28 19:25:58.793000+00:00,2,605833F8,-96,
2020-04-28 19:27:37.676000+00:00,2,F83EBA3D,-96,
2020-04-28 19:27:47.887000+00:00,5,CE46D6A8,-96,
2020-04-28 19:31:17.099000+00:00,5,0F0B815E,-96,
2020-04-28 19:32:46.646000+00:00,2,808ECE0F,-96,
2020-04-28 19:39:22.343000+00:00,2,9E0C40BE,-96,
2020-04-28 19:39:31.123000+00:00,2,EC67CBD5,-96,
2020-04-28 19:39:55.440000+00:00,5,9C9B0D06,-96,
2020-04-28 19:47:56.633000+00:00,2,F1A95C31,-96,
2020-04-28 19:49:23.296000+00:00,2,055CD61C,-96,
2020-04-28 19:55:39.217000+00:00,5,9233EB26,-96,
2020-04-28 19:55:40.467000+00:00,2,3E66AE05,-96,
2020-04-28 19:56:34.405000+00:00,2,5DFD3DFB,-97,
2020-04-28 19:59:40.822000+00:00,2,B32D9E1E,-96,
2020-04-28 20:02:54.035000+00:00,5,E13BCCA1,-96,
2020-04-28 20:08:25.918000+00:00,2,E3073381,-96,
2020-04-28 20:11:58.949000+00:00,2,CBEBA2D2,-96,
2020-04-28 20:13:33.347000+00:00,2,FD123D33,-96,
2020-04-28 20:24:57.163000+00:00,2,F2FFD746,-96,
2020-04-28 20:32:09.297000+00:00,2,6D702A20,-96,
2020-04-28 20:34:16.022000+00:00,2,7F1D4A6F,-96,
2020-04-28 20:35:07.318000+00:00,5,C53F1E2D,-96,
2020-04-28 20:36:00.120000+00:00,5,5F71C9A5,-96,
2020-04-28 20:38:15.757000+00:00,2,581E221A,-96,
2020-04-28 20:38:57.430000+00:00,2,C4520A36,-96,
2020-04-28 20:43:50.221000+00:00,2,1E7F4CD5,-96,
2020-04-28 20:51:37.815000+00:00,5,C3458E89,-96,
2020-04-28 21:03:30.192000+00:00,2,05B4F617,-96,
2020-04-28 21:06:16.472000+00:00,5,8E02C45F,-96,
2020-04-28 21:12:16.459000+00:00,2,334B80F8,-96,
2020-04-28 21:18:00.581000+00:00,2,34CD7B28,-96,
2020-04-28 21:19:51.451000+00:00,2,71CFDF31,-96,
2020-04-28 21:21:28.946000+00:00,2,805ABCB8,-96,
2020-04-28 21:24:19.145000+00:00,2,15A40E04,-96,
2020-04-28 21:38:18.265000+00:00,5,E4286C60,-96,
2020-04-28 21:48:33.543000+00:00,5,B05DEC85,-96,
2020-04-28 21:51:05.229000+00:00,2,FEF2DC64,-96,
2020-04-28 21:57:06.155000+00:00,2,EE4C86DE,-96,
2020-04-28 22:00:20.274000+00:00,5,27B17860,-96,
2020-04-28 22:16:11.809000+00:00,2,ECE31B09,-96,
2020-04-28 22:28:46.308000+00:00,2,6E264CDA,-96,
2020-04-28 22:29:47.175000+00:00,5,3F60BF67,-96,
2020-04-28 22:37:38.961000+00:00,2,4450E08F,-96,
2020-04-28 22:49:48.464000+00:00,2,BE76662F,-96,
2020-04-28 23:02:53.864000+00:00,5,98C6D152,-96,
2020-04-28 23:08:58.199000+00:00,5,9048D163,-109,
2020-04-28 23:12:18.674000+00:00,5,D36CE23B,-96,
2020-04-28 23:34:49.375000+00:00,2,61D17151,-96,
2020-04-28 23:40:10.381000+00:00,2,89BEE713,-96,
2020-04-28 23:42:04.062000+00:00,5,497968BC,-96,
2020-04-29 00:05:10.195000+00:00,2,CBD02C1F,-96,
2020-04-29 00:10:04.009000+00:00,5,450A5F5E,-97,
2020-04-29 00:10:08.061000+00:00,5,6680AA61,-96,
2020-04-29 00:14:23.663000+00:00,5,A499D693,-96,
2020-04-29 00:14:27.023000+00:00,5,BFD1F7C9,-96,
2020-04-29 00:25:59.797000+00:00,5,396CF933,-96,
2020-04-29 00:32:55.503000+00:00,5,CD2DB24C,-96,
2020-04-29 00:42:47.199000+00:00,5,47513E33,-109,
2020-04-29 00:58:13.095000+00:00,2,C026FFAE,-109,
2020-04-29 01:03:10.037000+00:00,2,B226885D,-96,
2020-04-29 01:04:37.963000+00:00,2,F41C2597,-96,
2020-04-29 01:16:34.806000+00:00,5,21BC15F0,-96,
2020-04-29 01:24:47.217000+00:00,5,BD7AA135,-96,
2020-04-29 01:26:13.259000+00:00,5,0735E20E,-96,
2020-04-29 01:38:55.506000+00:00,2,581D78A4,-96,
2020-04-29 01:41:28.693000+00:00,5,A0001800,-96,
2020-04-29 01:48:16.006000+00:00,5,4D2FA601,-96,
2020-04-29 01:59:45.648000+00:00,5,CBF55BB2,-96,
2020-04-29 02:05:16.270000+00:00,2,811CE57E,-96,
2020-04-29 02:08:27.234000+00:00,5,BACF1A05,-96,
2020-04-29 02:08:43.851000+00:00,5,83A97044,-96,
2020-04-29 02:22:27.680000+00:00,2,B99C4935,-96,
2020-04-29 02:31:48.657000+00:00,5,F82AFDEC,-96,
2020-04-29 02:46:45.002000+00:00,5,77CF7D2B,-96,
2020-04-29 02:51:26.717000+00:00,5,24BCD479,-96,
2020-04-29 02:59:39.624000+00:00,5,7F2ACCCC,-96,
2020-04-29 03:02:51.504000+00:00,5,5120D3D6,-96,
2020-04-29 03:13:07.301000+00:00,2,6D6CBA72,-96,
2020-04-29 03:22:01.843000+00:00,2,6CD7A087,-96,
2020-04-29 03:33:26.022000+00:00,2,7EFE8000,-96,
2020-04-29 03:33:30.180000+00:00,2,8D8FF338,-96,
2020-04-29 03:35:19.638000+00:00,5,93953C00,-96,
2020-04-29 03:47:54.389000+00:00,2,C0D2603A,-96,
2020-04-29 03:56:17.799000+00:00,2,1EB32D52,-96,
2020-04-29 04:02:40.590000+00:00,5,2DBF4390,-96,
2020-04-29 04:04:11.243000+00:00,2,EB42A802,-96,
2020-04-29 04:07:20.570000+00:00,5,6D075EA2,-96,
2020-04-29 04:09:25.045000+00:00,2,D4B05943,-96,
2020-04-29 04:18:22.582000+00:00,2,8D81C37E,-96,
2020-04-29 04:28:34.096000+00:00,2,3A6FCD3D,-96,
2020-04-29 04:34:27.820000+00:00,5,7E70D7C2,-96,
2020-04-29 04:39:35.153000+00:00,2,E4923B0F,-96,
2020-04-29 04:40:15.786000+00:00,2,4EA0813C,-96,
2020-04-29 04:40:22.621000+00:00,2,138D87DC,-96,
2020-04-29 04:42:51.994000+00:00,2,0B40ABEF,-96,
2020-04-29 04:43:38.199000+00:00,2,CB66FE1E,-96,
2020-04-29 04:50:56.712000+00:00,5,7BA3ACE1,-96,
2020-04-29 04:51:42.863000+00:00,5,D525F7CB,-96,
2020-04-29 04:53:57.229000+00:00,2,96DFF94C,-96,
2020-04-29 05:02:40.986000+00:00,2,35451550,-96,
2020-04-29 05:04:36.239000+00:00,2,F026678E,-96,
2020-04-29 05:14:56.104000+00:00,5,AF46CD47,-96,
2020-04-29 05:18:06.694000+00:00,2,118966F7,-96,
2020-04-29 05:22:53.521000+00:00,2,1CDAE0CE,-96,
2020-04-29 05:23:29.854000+00:00,2,EADBF985,-96,
2020-04-29 05:24:49.762000+00:00,5,9F044461,-96,
2020-04-29 05:27:49.627000+00:00,2,4EB7D7A5,-96,
2020-04-29 05:29:31.491000+00:00,5,E9F23862,-96,
2020-04-29 05:45:25.678000+00:00,5,2D801E61,-96,
2020-04-29 05:47:53.209000+00:00,5,A5F3F374,-96,
2020-04-29 05:51:16.014000+00:00,5,874FBFB1,-96,
2020-04-29 05:53:47.817000+00:00,2,AB8094F7,-96,
2020-04-29 05:55:14.819000+00:00,2,EC5DE66D,-96,
2020-04-29 06:03:10.326000+00:00,5,FB2AB7A0,-96,
2020-04-29 06:09:25.847000+00:00,5,6953507B,-104,
2020-04-29 06:11:43.038000+00:00,2,756247AA,-96,
2020-04-29 06:18:11.340000+00:00,5,32EB3C57,-96,
2020-04-29 06:31:10.175000+00:00,2,52181942,-110,
2020-04-29 06:46:11.081000+00:00,5,A24E22FD,-96,
2020-04-29 06:49:17.061000+00:00,5,6C6CC17F,-96,
2020-04-29 06:58:56.005000+00:00,5,6845ABD6,-96,
2020-04-29 07:02:57.366000+00:00,5,A4BCD169,-96,
2020-04-29 07:03:34.599000+00:00,2,A552AEED,-96,
2020-04-29 07:04:05.372000+00:00,2,0F2B0D5D,-96,
2020-04-29 07:04:42.954000+00:00,5,D100C204,-96,
2020-04-29 07:05:20.561000+00:00,2,EFC26F44,-96,
2020-04-29 07:14:21.657000+00:00,2,FCC6B923,-96,
2020-04-29 07:15:57.531000+00:00,2,43C86542,-96,
2020-04-29 07:16:23.032000+00:00,5,52745D90,-96,
2020-04-29 07:20:53.607000+00:00,5,1209BDF3,-96,
2020-04-29 07:23:24.341000+00:00,2,4EC25BEB,-96,
2020-04-29 07:29:02.015000+00:00,2,F390EDBD,-109,
2020-04-29 07:31:07.089000+00:00,2,FEF8B0E5,-96,
2020-04-29 07:31:11.096000+00:00,2,F9447109,-104,
2020-04-29 07:31:25.455000+00:00,2,07807807,-96,
2020-04-29 07:33:51.740000+00:00,2,F5FA6401,-96,
2020-04-29 07:36:10.867000+00:00,2,8C12DB83,-96,
2020-04-29 07:54:27.922000+00:00,5,63EA9D63,-109,
2020-04-29 07:59:30.645000+00:00,2,C2EEAC83,-96,
2020-04-29 08:03:40.524000+00:00,5,C58C184F,-96,
2020-04-29 08:20:35.485000+00:00,5,3EF86F7B,-96,
2020-04-29 08:22:59.423000+00:00,5,C8BFF189,-96,
2020-04-29 08:34:08.333000+00:00,5,69F9D266,-96,
2020-04-29 08:46:42.925000+00:00,2,B97FE60D,-96,
2020-04-29 08:49:48.871000+00:00,5,B93D4938,-96,
2020-04-29 09:00:00.784000+00:00,5,291B1DEA,-96,
2020-04-29 09:00:39.333000+00:00,2,C6656D40,-96,
2020-04-29 09:00:46.201000+00:00,5,38047F9E,-96,
2020-04-29 09:15:50.763000+00:00,5,E5C776CD,-96,
2020-04-29 09:22:24.024000+00:00,5,78C5A4EF,-96,
2020-04-29 09:23:51.250000+00:00,5,3AE05195,-96,
2020-04-29 09:27:15.205000+00:00,5,99EB0978,-96,
2020-04-29 09:28:41.712000+00:00,5,00795D8B,-96,
2020-04-29 09:31:35.631000+00:00,2,1CFD7DD1,-96,
2020-04-29 09:31:47.015000+00:00,2,A254748D,-96,
2020-04-29 09:35:11.227000+00:00,2,B2D1CCF9,-104,
2020-04-29 09:37:41.425000+00:00,2,028BF63B,-96,
2020-04-29 09:39:13.868000+00:00,5,983D7887,-96,
2020-04-29 09:51:52.013000+00:00,5,E6B364F8,-96,
2020-04-29 09:53:30.752000+00:00,5,1C7E4DC8,-108,
2020-04-29 10:02:32.156000+00:00,5,1926CB37,-96,
2020-04-29 10:05:10.553000+00:00,5,6752524C,-96,
2020-04-29 10:12:54+00:00,2,B463562E,-96,
2020-04-29 10:13:02.327000+00:00,5,26FF74A2,-96,
2020-04-29 10:16:21.653000+00:00,2,C52202C7,-96,
2020-04-29 10:17:38.751000+00:00,2,AE89E5DA,-96,
2020-04-29 10:24:26.886000+00:00,2,FF0CC9A6,-96,
2020-04-29 10:26:42.831000+00:00,5,6F6258D2,-109,
2020-04-29 10:32:28.192000+00:00,2,9371FF50,-96,
2020-04-29 10:42:15.039000+00:00,5,AF3E8B98,-96,
2020-04-29 10:45:39.548000+00:00,5,B6663FA1,-96,
2020-04-29 10:53:53.844000+00:00,2,4A24BBD3,-96,
2020-04-29 10:53:58.584000+00:00,5,D08B1F53,-96,
2020-04-29 10:57:05.855000+00:00,2,8431AB14,-96,
2020-04-29 10:59:01.210000+00:00,5,DCA9A405,-106,
2020-04-29 10:59:18.498000+00:00,5,5DB99A88,-96,
2020-04-29 11:15:54.083000+00:00,5,4A933F62,-96,
2020-04-29 11:16:11.063000+00:00,2,39CBFA49,-110,
2020-04-29 11:16:14.019000+00:00,5,264BBDC8,-109,
2020-04-29 11:23:49.184000+00:00,2,AFE8AFA0,-97,
2020-04-29 11:27:34.955000+00:00,5,C699DEB8,-96,
2020-04-29 11:30:53.138000+00:00,2,4C929876,-104,
2020-04-29 11:43:25.374000+00:00,5,B7A209F1,-96,
2020-04-29 11:52:12.945000+00:00,5,1C6DF19D,-96,
2020-04-29 11:52:59.392000+00:00,5,FE36B5C5,-96,
2020-04-29 11:53:51.650000+00:00,5,7F235614,-96,
2020-04-29 11:55:00.783000+00:00,5,A15E9E2A,-96,
2020-04-29 11:57:06.405000+00:00,5,07B4E178,-96,
2020-04-29 11:57:49.882000+00:00,5,B6FB27E1,-96,
2020-04-29 11:59:41.596000+00:00,5,F42F03A3,-96,
2020-04-29 12:01:44.179000+00:00,5,BAB46A67,-96,
2020-04-29 12:18:23.667000+00:00,2,3C5AC7CE,-96,
2020-04-29 12:21:55.968000+00:00,5,670B6E49,-96,
2020-04-29 12:24:07.594000+00:00,2,1813840E,-96,
2020-04-29 12:35:46.820000+00:00,2,CFF7A5C7,-96,
2020-04-29 12:40:48.315000+00:00,2,9EBDC16A,-96,
2020-04-29 12:43:53.343000+00:00,5,39E1DE99,-96,
2020-04-29 12:51:10.710000+00:00,5,00000000,-96,
2020-04-29 12:54:36.566000+00:00,2,DB9650EB,-96,
2020-04-29 12:58:43.836000+00:00,2,B3196CBE,-97,
2020-04-29 13:09:01.788000+00:00,5,FF844307,-96,
2020-04-29 13:15:10.832000+00:00,5,6A1A3007,-96,
2020-04-29 13:17:44.066000+00:00,5,14B2FB83,-96,
2020-04-29 13:18:17.418000+00:00,5,01D80079,-96,
2020-04-29 13:18:47.802000+00:00,5,F2CC501C,-96,
2020-04-29 13:19:26.514000+00:00,5,ACD2E69E,-96,
2020-04-29 13:21:49.391000+00:00,5,02839B97,-96,
2020-04-29 13:23:16.154000+00:00,5,ED075184,-96,
2020-04-29 13:25:07.890000+00:00,5,B4E48CFB,-96,
2020-04-29 13:28:11.195000+00:00,5,521EDC69,-96,
2020-04-29 13:28:21.881000+00:00,2,E799F862,-104,
2020-04-29 13:32:27.003000+00:00,2,A4D76015,-96,
2020-04-29 13:46:20.334000+00:00,5,4B9F760D,-96,
2020-04-29 13:47:34.009000+00:00,2,EB243977,-96,
2020-04-29 13:50:23.437000+00:00,2,28C5987F,-96,
2020-04-29 13:59:49.063000+00:00,5,035AA353,-96,
2020-04-29 14:06:14.978000+00:00,5,3FA43F57,-96,
2020-04-29 14:13:08.428000+00:00,5,1DE0635E,-106,
2020-04-29 14:13:48.861000+00:00,2,1D1220AE,-96,
2020-04-29 14:14:46.904000+00:00,5,F46F74BA,-96,
2020-04-29 14:15:51.005000+00:00,2,ADBFC215,-96,
2020-04-29 14:28:01.571000+00:00,2,87FF8078,-96,
2020-04-29 14:28:47.405000+00:00,5,FE5FA3EF,-96,
2020-04-29 14:35:05.546000+00:00,5,9E00321B,-96,
2020-04-29 14:59:37.735000+00:00,2,D1F84B0E,-97,
2020-04-29 15:13:08.888000+00:00,2,027DE528,-96,
2020-04-29 15:15:47.821000+00:00,5,5F8F6031,-96,
2020-04-29 15:21:46.537000+00:00,2,06738F44,-96,
2020-04-29 15:27:25.107000+00:00,5,89CCAB78,-96,
2020-04-29 15:30:13.409000+00:00,5,7F332AE6,-96,
2020-04-29 15:38:08.218000+00:00,5,20CFB761,-96,
2020-04-29 15:41:51.487000+00:00,2,0FB53FF4,-108,
2020-04-29 15:43:06.511000+00:00,5,CF606D3B,-96,
2020-04-29 15:44:04.591000+00:00,2,6180BB30,-96,
2020-04-29 15:47:57.197000+00:00,2,A838D46A,-96,
2020-04-29 15:54:37.988000+00:00,2,0F1E7196,-96,
2020-04-29 15:58:53.099000+00:00,5,9BBA2F45,-96,
2020-04-29 16:06:50.286000+00:00,2,31BD2CE8,-96,
2020-04-29 16:11:13.010000+00:00,2,5B94F7B6,-96,
2020-04-29 16:11:37.963000+00:00,2,A5E33478,-96,
2020-04-29 16:12:49.406000+00:00,5,AAE10055,-96,
2020-04-29 16:13:22.674000+00:00,5,04FF2FB1,-96,
2020-04-29 16:17:27.603000+00:00,5,3B86C08B,-96,
2020-04-29 16:18:00.192000+00:00,2,505CC9A5,-96,
2020-04-29 16:31:53.073000+00:00,2,C5893EFC,-96,
2020-04-29 16:32:21.690000+00:00,2,2013A650,-96,
2020-04-29 16:37:57.936000+00:00,2,689816BF,-96,
2020-04-29 16:44:38.804000+00:00,2,D8293CD9,-96,
2020-04-29 16:52:44.303000+00:00,2,43FB71E8,-96,
2020-04-29 17:04:38.996000+00:00,5,4BAF0889,-96,
2020-04-29 17:18:31.785000+00:00,2,6771B845,-96,
2020-04-29 17:22:51.617000+00:00,5,1DFD5079,-96,
2020-04-29 17:22:55.715000+00:00,2,B66424CA,-96,
2020-04-29 17:29:58.071000+00:00,5,3DACAED7,-96,
2020-04-29 17:36:38.111000+00:00,2,FF2DB4CB,-97,
2020-04-29 17:41:09.267000+00:00,2,D30466F3,-96,
2020-04-29 17:49:42.003000+00:00,5,0454A688,-96,
2020-04-29 18:05:55.717000+00:00,2,B0ED7219,-96,
2020-04-29 18:07:36.100000+00:00,2,A6CE8695,-96,
2020-04-29 18:35:08.221000+00:00,2,0228E941,-96,
2020-04-29 18:38:56.308000+00:00,5,FAF13E50,-96,
2020-04-29 18:40:08.382000+00:00,2,5282C020,-96,
2020-04-29 18:42:36.719000+00:00,2,9E2B6DB8,-108,
2020-04-29 18:54:33.471000+00:00,5,6194AF5F,-96,
2020-04-29 18:57:20.615000+00:00,2,39041FD2,-96,
2020-04-29 19:06:26.701000+00:00,2,EDD14F1A,-96,
2020-04-29 19:08:14.796000+00:00,2,D20FBE09,-96,
2020-04-29 19:09:16.298000+00:00,5,2F434B96,-96,
2020-04-29 19:12:45.381000+00:00,5,AE2AC208,-96,
2020-04-29 19:12:53.976000+00:00,5,7A47D3E7,-96,
2020-04-29 19:23:16.050000+00:00,2,07C0C0B5,-96,
2020-04-29 19:44:02.419000+00:00,5,D6F7AC60,-96,
2020-04-29 19:47:31.626000+00:00,2,A17A8591,-96,
2020-04-29 19:48:32.980000+00:00,5,3F1FC66E,-96,
2020-04-29 20:02:36.671000+00:00,5,B1E8EEEE,-96,
2020-04-29 20:06:43.345000+00:00,5,B7C64F85,-96,
2020-04-29 20:09:28.863000+00:00,2,6A509988,-96,
2020-04-29 20:15:49.139000+00:00,2,7B9AD3DF,-109,
2020-04-29 20:21:42.538000+00:00,5,20FBDFD3,-96,
2020-04-29 20:24:57.138000+00:00,5,FFBC4A69,-96,
2020-04-29 20:31:10.705000+00:00,2,29151E35,-96,
2020-04-29 20:36:22.142000+00:00,5,D29B77CD,-96,
2020-04-29 20:45:58.300000+00:00,5,3BC50D82,-96,
2020-04-29 20:49:59.053000+00:00,2,5AC71647,-96,
2020-04-29 20:50:05.614000+00:00,2,F28DDFF6,-96,
2020-04-29 20:51:58.708000+00:00,5,D7C3E045,-96,
2020-04-29 20:55:03.100000+00:00,5,2E48068E,-96,
2020-04-29 20:55:08.318000+00:00,5,76550742,-96,
2020-04-29 21:02:07.768000+00:00,2,2D30B135,-96,
2020-04-29 21:02:43.095000+00:00,2,76F17557,-96,
2020-04-29 21:04:06.142000+00:00,5,DE63DFDA,-96,
2020-04-29 21:21:39.339000+00:00,5,403962EB,-96,
2020-04-29 21:39:21.724000+00:00,5,3280533F,-96,
2020-04-29 21:40:55.162000+00:00,2,B873E9B7,-96,
2020-04-29 21:51:14.145000+00:00,5,48F7B889,-96,
2020-04-29 21:52:54.444000+00:00,2,93650D83,-96,
2020-04-29 21:54:56.589000+00:00,2,38182990,-96,
2020-04-29 22:14:07.256000+00:00,2,181CB754,-96,
2020-04-29 22:15:03.471000+00:00,2,DEB74FCD,-96,
2020-04-29 22:20:16.932000+00:00,5,74D07A17,-104,
2020-04-29 22:25:07.897000+00:00,5,C3BB4326,-96,
2020-04-29 22:29:39.107000+00:00,5,FCDE504D,-109,
2020-04-29 22:35:33.939000+00:00,5,F8E14E86,-96,
2020-04-29 22:36:24.256000+00:00,5,7FB3D552,-96,
2020-04-29 22:38:43.335000+00:00,5,91CD7EBB,-96,
2020-04-29 22:50:36.140000+00:00,2,6686E2D0,-96,
2020-04-29 23:01:16.722000+00:00,2,62536100,-96,
2020-04-29 23:10:17.831000+00:00,5,4CE1B300,-96,
2020-04-29 23:19:29.227000+00:00,5,A7382BDE,-97,
2020-04-29 23:23:43.278000+00:00,5,6C73F375,-96,
2020-04-29 23:24:24.239000+00:00,5,7F082A5E,-97,
2020-04-29 23:34:10.300000+00:00,2,DBCB476B,-97,
2020-04-29 23:35:30.121000+00:00,5,FDFBE0D0,-97,
2020-04-29 23:44:23.459000+00:00,2,CB74553B,-96,
2020-04-30 00:00:55.858000+00:00,5,03AFB376,-96,
2020-04-30 00:01:55.389000+00:00,5,3A8A56F7,-96,
2020-04-30 00:10:54.006000+00:00,2,8C604EE9,-96,
2020-04-30 00:11:28.652000+00:00,5,FA562465,-96,
2020-04-30 00:12:30.421000+00:00,5,63FC7CE3,-96,
2020-04-30 00:20:28.519000+00:00,5,EFEB1912,-96,
2020-04-30 00:21:07.245000+00:00,2,BE31C95B,-96,
2020-04-30 00:26:51.449000+00:00,5,B55B5E2C,-96,
2020-04-30 00:27:30.284000+00:00,2,9B27CAF8,-96,
2020-04-30 00:36:12.194000+00:00,2,19EC388F,-96,
2020-04-30 00:37:43.023000+00:00,5,BBC4A7C3,-96,
2020-04-30 00:38:03.767000+00:00,5,6F21E685,-96,
2020-04-30 00:42:20.707000+00:00,5,6FD41E36,-96,
2020-04-30 00:43:55.611000+00:00,2,B3B42A9E,-96,
2020-04-30 00:45:37.512000+00:00,5,F12A6305,-96,
2020-04-30 00:47:33.547000+00:00,5,B8E835DB,-96,
2020-04-30 00:54:20.278000+00:00,2,54843DDE,-96,
2020-04-30 01:02:41.246000+00:00,2,E40F2046,-96,
2020-04-30 01:03:45.552000+00:00,2,CBC88D8E,-96,
2020-04-30 01:04:05.951000+00:00,2,F7845C0B,-96,
2020-04-30 01:07:34.666000+00:00,5,CD12EBFE,-96,
2020-04-30 01:09:15.484000+00:00,5,AE0E17D7,-96,
2020-04-30 01:14:01.559000+00:00,2,647413E1,-96,
2020-04-30 01:20:43.610000+00:00,2,40B48C30,-96,
2020-04-30 01:21:13.344000+00:00,2,F015D24A,-97,
2020-04-30 01:25:13.528000+00:00,2,BA6BCA77,-96,
2020-04-30 01:45:27.497000+00:00,5,30369DBC,-96,
2020-04-30 01:52:54.473000+00:00,5,8BB6C8A0,-96,
2020-04-30 01:55:46.050000+00:00,5,2D2AAAD5,-96,
2020-04-30 02:06:03.820000+00:00,5,BCA323DE,-96,
2020-04-30 02:18:55.715000+00:00,5,BA0B3678,-96,
2020-04-30 02:24:01.728000+00:00,2,AC2F4D3B,-96,
2020-04-30 02:26:59.126000+00:00,5,D88CF5F1,-96,
2020-04-30 02:30:16.219000+00:00,5,CCE248E1,-96,
2020-04-30 02:32:24.908000+00:00,2,058C2955,-96,
2020-04-30 02:35:41.176000+00:00,5,36B7E50D,-96,
2020-04-30 02:37:07.466000+00:00,5,D29154A6,-96,
2020-04-30 02:52:52.503000+00:00,2,84EE7062,-109,
2020-04-30 02:53:20.099000+00:00,5,9E56F12E,-96,
2020-04-30 02:53:42.619000+00:00,5,27D7FD79,-96,
2020-04-30 02:55:15.518000+00:00,5,87008DB7,-96,
2020-04-30 03:01:38.543000+00:00,5,DB03E35B,-96,
2020-04-30 03:04:36.733000+00:00,5,2500DE97,-104,
2020-04-30 03:06:26.288000+00:00,2,88E7AA2D,-96,
2020-04-30 03:21:21.146000+00:00,5,258DB0C5,-96,
2020-04-30 03:21:36.096000+00:00,5,2E7C91CF,-96,
2020-04-30 03:28:23.873000+00:00,2,379F9D0F,-107,
2020-04-30 03:38:55.167000+00:00,5,7109C2F1,-96,
2020-04-30 03:50:54.512000+00:00,5,27D7E638,-96,
2020-04-30 03:51:06.631000+00:00,5,0099CCAA,-96,
2020-04-30 03:55:17.974000+00:00,5,2567E5A8,-96,
2020-04-30 04:05:00.080000+00:00,5,DBDFE50F,-96,
2020-04-30 04:09:40.002000+00:00,2,CDD6B4DD,-96,
2020-04-30 04:13:30.898000+00:00,2,EF17D18C,-96,
2020-04-30 04:23:07.338000+00:00,5,7DA32724,-96,
2020-04-30 04:23:49.430000+00:00,2,48873486,-96,
2020-04-30 04:39:50.958000+00:00,2,D7BCCCE0,-96,
2020-04-30 04:47:35.645000+00:00,5,84D1F9EE,-96,
2020-04-30 04:49:48.316000+00:00,5,181CE8CE,-96,
2020-04-30 05:01:02.888000+00:00,2,FB1561B6,-96,
2020-04-30 05:05:52.503000+00:00,5,DF68D00B,-96,
